"","ensembl_gene_id","external_gene_name","btaurus_homolog_ensembl_gene","sscrofa_homolog_ensembl_gene","mmusculus_homolog_ensembl_gene","hsapiens_homolog_ensembl_gene"
"1135","ENSOARG00000025761","","","","",""
"1136","ENSOARG00000025935","","","","",""
"1137","ENSOARG00000026123","","","","",""
"1138","ENSOARG00000026243","","","","",""
"1139","ENSOARG00000026272","","","","",""
"1140","ENSOARG00000026322","","","","",""
"1141","ENSOARG00000026484","","","","",""
"1142","ENSOARG00000026638","","","","",""
"1143","ENSOARG00000026693","","","","",""
"1144","ENSOARG00000026946","","","","",""
